25/08/2007,CD Numancia,3,UD Las Palmas,0
25/08/2007,Cádiz CF,2,Club Granada 74,0
25/08/2007,Hércules CF,2,Xerez CD,2
25/08/2007,RC de Ferrol,1,SD Eibar,1
25/08/2007,Albacete B.,0,Elche CF,1
25/08/2007,Nàstic,2,D. Alavés,0
25/08/2007,Málaga CF,3,Salamanca,0
25/08/2007,RC Celta,1,Córdoba CF,1
25/08/2007,R. Sporting,4,Pol. Ejido,0
25/08/2007,Real Sociedad,0,CD Castellón,2
25/08/2007,Sevilla Atlético,1,CD Tenerife,1
1/09/2007,CD Castellón,2,RC Celta,1
1/09/2007,Club Granada 74,2,Hércules CF,3
1/09/2007,SD Eibar,0,Real Sociedad,1
1/09/2007,UD Las Palmas,2,R. Sporting,2
1/09/2007,D. Alavés,0,Málaga CF,1
1/09/2007,CD Tenerife,2,Cádiz CF,0
1/09/2007,Córdoba CF,2,Nàstic,2
1/09/2007,Elche CF,1,CD Numancia,1
1/09/2007,Pol. Ejido,1,RC de Ferrol,3
1/09/2007,Salamanca,0,Sevilla Atlético,1
1/09/2007,Xerez CD,1,Albacete B.,1
8/09/2007,Nàstic,1,CD Castellón,0
8/09/2007,Club Granada 74,4,CD Tenerife,1
8/09/2007,Málaga CF,4,Córdoba CF,1
8/09/2007,RC Celta,0,SD Eibar,1
8/09/2007,CD Numancia,2,Xerez CD,1
8/09/2007,Cádiz CF,1,Salamanca,0
8/09/2007,Hércules CF,2,Albacete B.,0
8/09/2007,RC de Ferrol,3,UD Las Palmas,1
8/09/2007,R. Sporting,1,Elche CF,1
8/09/2007,Real Sociedad,0,Pol. Ejido,1
8/09/2007,Sevilla Atlético,1,D. Alavés,0
15/09/2007,Albacete B.,1,CD Numancia,4
15/09/2007,D. Alavés,1,Cádiz CF,1
15/09/2007,Elche CF,0,RC de Ferrol,1
15/09/2007,UD Las Palmas,2,Real Sociedad,3
15/09/2007,Xerez CD,0,R. Sporting,2
15/09/2007,CD Castellón,2,Málaga CF,3
15/09/2007,CD Tenerife,0,Hércules CF,1
15/09/2007,Córdoba CF,2,Sevilla Atlético,1
15/09/2007,Pol. Ejido,0,RC Celta,1
15/09/2007,SD Eibar,2,Nàstic,0
15/09/2007,Salamanca,3,Club Granada 74,1
22/09/2007,Nàstic,4,Pol. Ejido,1
22/09/2007,Club Granada 74,2,D. Alavés,2
22/09/2007,Cádiz CF,0,Córdoba CF,1
22/09/2007,Real Sociedad,2,Elche CF,1
22/09/2007,Sevilla Atlético,2,CD Castellón,2
22/09/2007,CD Tenerife,2,Salamanca,1
22/09/2007,Hércules CF,1,CD Numancia,3
22/09/2007,Málaga CF,1,SD Eibar,0
22/09/2007,RC de Ferrol,1,Xerez CD,2
22/09/2007,RC Celta,2,UD Las Palmas,0
22/09/2007,R. Sporting,1,Albacete B.,0
29/09/2007,D. Alavés,0,CD Tenerife,0
29/09/2007,CD Castellón,2,Cádiz CF,0
29/09/2007,CD Numancia,0,R. Sporting,2
29/09/2007,Pol. Ejido,2,Málaga CF,3
29/09/2007,UD Las Palmas,1,Nàstic,0
29/09/2007,Albacete B.,1,RC de Ferrol,2
29/09/2007,Córdoba CF,0,Club Granada 74,0
29/09/2007,Elche CF,2,RC Celta,0
29/09/2007,SD Eibar,0,Sevilla Atlético,1
29/09/2007,Salamanca,1,Hércules CF,1
29/09/2007,Xerez CD,1,Real Sociedad,1
6/10/2007,Club Granada 74,1,CD Castellón,1
6/10/2007,Hércules CF,2,R. Sporting,3
6/10/2007,Málaga CF,2,UD Las Palmas,0
6/10/2007,RC Celta,3,Xerez CD,1
6/10/2007,Real Sociedad,1,Albacete B.,0
6/10/2007,Sevilla Atlético,2,Pol. Ejido,2
6/10/2007,CD Tenerife,0,Córdoba CF,0
6/10/2007,Nàstic,1,Elche CF,2
6/10/2007,Cádiz CF,1,SD Eibar,2
6/10/2007,RC de Ferrol,1,CD Numancia,3
6/10/2007,Salamanca,2,D. Alavés,3
13/10/2007,Albacete B.,1,RC Celta,1
13/10/2007,D. Alavés,2,Hércules CF,1
13/10/2007,CD Numancia,2,Real Sociedad,1
13/10/2007,Pol. Ejido,1,Cádiz CF,0
13/10/2007,UD Las Palmas,0,Sevilla Atlético,1
13/10/2007,CD Castellón,1,CD Tenerife,1
13/10/2007,Córdoba CF,1,Salamanca,1
13/10/2007,Elche CF,2,Málaga CF,0
13/10/2007,R. Sporting,0,RC de Ferrol,0
13/10/2007,SD Eibar,2,Club Granada 74,0
13/10/2007,Xerez CD,2,Nàstic,2
20/10/2007,Club Granada 74,1,Pol. Ejido,0
20/10/2007,Cádiz CF,0,UD Las Palmas,0
20/10/2007,Real Sociedad,0,R. Sporting,1
20/10/2007,Sevilla Atlético,2,Elche CF,1
20/10/2007,D. Alavés,0,Córdoba CF,2
20/10/2007,CD Tenerife,4,SD Eibar,2
20/10/2007,Nàstic,0,Albacete B.,2
20/10/2007,Hércules CF,1,RC de Ferrol,0
20/10/2007,Málaga CF,1,Xerez CD,0
20/10/2007,RC Celta,2,CD Numancia,2
20/10/2007,Salamanca,1,CD Castellón,0
27/10/2007,Elche CF,1,Cádiz CF,0
27/10/2007,Pol. Ejido,1,CD Tenerife,1
27/10/2007,RC de Ferrol,0,Real Sociedad,0
27/10/2007,UD Las Palmas,0,Club Granada 74,1
27/10/2007,Albacete B.,2,Málaga CF,1
27/10/2007,CD Castellón,2,D. Alavés,0
27/10/2007,CD Numancia,1,Nàstic,0
27/10/2007,Córdoba CF,3,Hércules CF,3
27/10/2007,R. Sporting,0,RC Celta,1
27/10/2007,SD Eibar,2,Salamanca,2
27/10/2007,Xerez CD,0,Sevilla Atlético,0
3/11/2007,D. Alavés,1,SD Eibar,0
3/11/2007,CD Tenerife,2,UD Las Palmas,2
3/11/2007,Nàstic,2,R. Sporting,0
3/11/2007,Club Granada 74,0,Elche CF,0
3/11/2007,Cádiz CF,2,Xerez CD,1
3/11/2007,Córdoba CF,2,CD Castellón,1
3/11/2007,Hércules CF,1,Real Sociedad,1
3/11/2007,Málaga CF,0,CD Numancia,1
3/11/2007,RC Celta,1,RC de Ferrol,1
3/11/2007,Sevilla Atlético,0,Albacete B.,0
3/11/2007,Salamanca,4,Pol. Ejido,1
10/11/2007,CD Castellón,0,Hércules CF,0
10/11/2007,RC de Ferrol,0,Nàstic,2
10/11/2007,SD Eibar,2,Córdoba CF,1
10/11/2007,UD Las Palmas,1,Salamanca,2
10/11/2007,Albacete B.,0,Cádiz CF,1
10/11/2007,CD Numancia,0,Sevilla Atlético,1
10/11/2007,Elche CF,3,CD Tenerife,1
10/11/2007,Pol. Ejido,1,D. Alavés,0
10/11/2007,R. Sporting,0,Málaga CF,1
10/11/2007,Real Sociedad,1,RC Celta,1
10/11/2007,Xerez CD,2,Club Granada 74,1
17/11/2007,Nàstic,1,Real Sociedad,1
17/11/2007,Club Granada 74,1,Albacete B.,0
17/11/2007,Málaga CF,4,RC de Ferrol,2
17/11/2007,Sevilla Atlético,1,R. Sporting,3
17/11/2007,D. Alavés,3,UD Las Palmas,1
17/11/2007,CD Castellón,0,SD Eibar,0
17/11/2007,CD Tenerife,3,Xerez CD,1
17/11/2007,Cádiz CF,0,CD Numancia,0
17/11/2007,Córdoba CF,1,Pol. Ejido,1
17/11/2007,Hércules CF,0,RC Celta,1
17/11/2007,Salamanca,3,Elche CF,1
24/11/2007,Elche CF,2,D. Alavés,2
24/11/2007,UD Las Palmas,3,Córdoba CF,1
24/11/2007,Albacete B.,0,CD Tenerife,0
24/11/2007,CD Numancia,0,Club Granada 74,2
24/11/2007,Pol. Ejido,1,CD Castellón,0
24/11/2007,RC de Ferrol,1,Sevilla Atlético,1
24/11/2007,RC Celta,1,Nàstic,1
24/11/2007,R. Sporting,4,Cádiz CF,2
24/11/2007,Real Sociedad,2,Málaga CF,0
24/11/2007,SD Eibar,0,Hércules CF,3
24/11/2007,Xerez CD,1,Salamanca,1
1/12/2007,CD Tenerife,0,CD Numancia,2
1/12/2007,Club Granada 74,1,R. Sporting,0
1/12/2007,Hércules CF,3,Nàstic,0
1/12/2007,Sevilla Atlético,0,Real Sociedad,0
1/12/2007,D. Alavés,0,Xerez CD,0
1/12/2007,CD Castellón,1,UD Las Palmas,1
1/12/2007,Cádiz CF,3,RC de Ferrol,1
1/12/2007,Córdoba CF,1,Elche CF,1
1/12/2007,Málaga CF,1,RC Celta,1
1/12/2007,SD Eibar,1,Pol. Ejido,0
1/12/2007,Salamanca,0,Albacete B.,1
8/12/2007,Albacete B.,0,D. Alavés,3
8/12/2007,Nàstic,1,Málaga CF,1
8/12/2007,Elche CF,1,CD Castellón,0
8/12/2007,RC de Ferrol,1,Club Granada 74,3
8/12/2007,UD Las Palmas,1,SD Eibar,0
8/12/2007,CD Numancia,1,Salamanca,0
8/12/2007,Pol. Ejido,0,Hércules CF,0
8/12/2007,RC Celta,2,Sevilla Atlético,1
8/12/2007,R. Sporting,0,CD Tenerife,1
8/12/2007,Real Sociedad,0,Cádiz CF,0
8/12/2007,Xerez CD,0,Córdoba CF,0
15/12/2007,D. Alavés,1,CD Numancia,1
15/12/2007,Córdoba CF,1,Albacete B.,1
15/12/2007,Pol. Ejido,3,UD Las Palmas,1
15/12/2007,SD Eibar,2,Elche CF,1
15/12/2007,Salamanca,1,R. Sporting,1
15/12/2007,CD Castellón,1,Xerez CD,0
15/12/2007,CD Tenerife,2,RC de Ferrol,1
15/12/2007,Club Granada 74,1,Real Sociedad,2
15/12/2007,Cádiz CF,3,RC Celta,1
15/12/2007,Hércules CF,1,Málaga CF,1
15/12/2007,Sevilla Atlético,2,Nàstic,0
22/12/2007,Nàstic,0,Cádiz CF,1
22/12/2007,Elche CF,2,Pol. Ejido,1
22/12/2007,Málaga CF,3,Sevilla Atlético,0
22/12/2007,RC de Ferrol,0,Salamanca,2
22/12/2007,R. Sporting,3,D. Alavés,2
22/12/2007,Real Sociedad,2,CD Tenerife,1
22/12/2007,UD Las Palmas,0,Hércules CF,0
22/12/2007,Xerez CD,3,SD Eibar,3
22/12/2007,Albacete B.,2,CD Castellón,0
22/12/2007,CD Numancia,2,Córdoba CF,1
22/12/2007,RC Celta,4,Club Granada 74,1
5/01/2008,CD Castellón,0,CD Numancia,0
5/01/2008,Cádiz CF,0,Málaga CF,1
5/01/2008,SD Eibar,1,Albacete B.,0
5/01/2008,D. Alavés,1,RC de Ferrol,0
5/01/2008,CD Tenerife,3,RC Celta,2
5/01/2008,Club Granada 74,1,Nàstic,0
5/01/2008,Córdoba CF,2,R. Sporting,2
5/01/2008,Hércules CF,1,Sevilla Atlético,2
5/01/2008,Pol. Ejido,0,Xerez CD,0
5/01/2008,UD Las Palmas,1,Elche CF,0
5/01/2008,Salamanca,3,Real Sociedad,2
12/01/2008,Málaga CF,1,Club Granada 74,1
12/01/2008,RC Celta,0,Salamanca,0
12/01/2008,Real Sociedad,1,D. Alavés,0
12/01/2008,Xerez CD,0,UD Las Palmas,3
12/01/2008,Albacete B.,2,Pol. Ejido,0
12/01/2008,CD Numancia,1,SD Eibar,1
12/01/2008,Nàstic,1,CD Tenerife,1
12/01/2008,Hércules CF,0,Elche CF,1
12/01/2008,RC de Ferrol,0,Córdoba CF,1
12/01/2008,R. Sporting,0,CD Castellón,2
12/01/2008,Sevilla Atlético,1,Cádiz CF,2
19/01/2008,D. Alavés,2,RC Celta,3
19/01/2008,Club Granada 74,1,Sevilla Atlético,1
19/01/2008,UD Las Palmas,2,Albacete B.,1
19/01/2008,CD Castellón,1,RC de Ferrol,0
19/01/2008,CD Tenerife,1,Málaga CF,1
19/01/2008,Cádiz CF,1,Hércules CF,2
19/01/2008,Córdoba CF,1,Real Sociedad,3
19/01/2008,Elche CF,2,Xerez CD,4
19/01/2008,Pol. Ejido,1,CD Numancia,2
19/01/2008,SD Eibar,0,R. Sporting,3
19/01/2008,Salamanca,1,Nàstic,1
26/01/2008,D. Alavés,1,Nàstic,1
26/01/2008,CD Tenerife,1,Sevilla Atlético,1
26/01/2008,Elche CF,1,Albacete B.,1
26/01/2008,Pol. Ejido,1,R. Sporting,1
26/01/2008,UD Las Palmas,1,CD Numancia,2
26/01/2008,CD Castellón,1,Real Sociedad,0
26/01/2008,Club Granada 74,2,Cádiz CF,1
26/01/2008,Córdoba CF,0,RC Celta,2
26/01/2008,SD Eibar,1,RC de Ferrol,3
26/01/2008,Salamanca,0,Málaga CF,0
26/01/2008,Xerez CD,4,Hércules CF,3
2/02/2008,Albacete B.,1,Xerez CD,0
2/02/2008,Cádiz CF,0,CD Tenerife,0
2/02/2008,Málaga CF,1,D. Alavés,0
2/02/2008,RC Celta,1,CD Castellón,2
2/02/2008,Real Sociedad,1,SD Eibar,1
2/02/2008,CD Numancia,0,Elche CF,1
2/02/2008,Nàstic,2,Córdoba CF,2
2/02/2008,Hércules CF,0,Club Granada 74,0
2/02/2008,RC de Ferrol,2,Pol. Ejido,0
2/02/2008,R. Sporting,0,UD Las Palmas,1
2/02/2008,Sevilla Atlético,2,Salamanca,1
9/02/2008,D. Alavés,1,Sevilla Atlético,0
9/02/2008,CD Castellón,3,Nàstic,1
9/02/2008,Córdoba CF,2,Málaga CF,1
9/02/2008,UD Las Palmas,2,RC de Ferrol,2
9/02/2008,Albacete B.,1,Hércules CF,1
9/02/2008,CD Tenerife,2,Club Granada 74,0
9/02/2008,Elche CF,3,R. Sporting,1
9/02/2008,Pol. Ejido,0,Real Sociedad,1
9/02/2008,SD Eibar,2,RC Celta,1
9/02/2008,Salamanca,1,Cádiz CF,1
9/02/2008,Xerez CD,0,CD Numancia,3
16/02/2008,CD Numancia,1,Albacete B.,0
16/02/2008,Nàstic,2,SD Eibar,1
16/02/2008,Club Granada 74,0,Salamanca,0
16/02/2008,Hércules CF,2,CD Tenerife,1
16/02/2008,RC Celta,2,Pol. Ejido,1
16/02/2008,R. Sporting,2,Xerez CD,0
16/02/2008,Cádiz CF,2,D. Alavés,0
16/02/2008,Málaga CF,3,CD Castellón,1
16/02/2008,RC de Ferrol,1,Elche CF,0
16/02/2008,Real Sociedad,4,UD Las Palmas,0
16/02/2008,Sevilla Atlético,2,Córdoba CF,1
23/02/2008,Albacete B.,1,R. Sporting,2
23/02/2008,CD Castellón,0,Sevilla Atlético,0
23/02/2008,Córdoba CF,2,Cádiz CF,2
23/02/2008,Elche CF,0,Real Sociedad,0
23/02/2008,UD Las Palmas,1,RC Celta,0
23/02/2008,D. Alavés,2,Club Granada 74,2
23/02/2008,CD Numancia,2,Hércules CF,1
23/02/2008,Pol. Ejido,1,Nàstic,1
23/02/2008,SD Eibar,1,Málaga CF,1
23/02/2008,Salamanca,1,CD Tenerife,0
23/02/2008,Xerez CD,0,RC de Ferrol,2
1/03/2008,CD Tenerife,1,D. Alavés,0
1/03/2008,Club Granada 74,0,Córdoba CF,2
1/03/2008,RC de Ferrol,1,Albacete B.,1
1/03/2008,Nàstic,2,UD Las Palmas,0
1/03/2008,Cádiz CF,1,CD Castellón,1
1/03/2008,Hércules CF,2,Salamanca,2
1/03/2008,Málaga CF,1,Pol. Ejido,1
1/03/2008,RC Celta,2,Elche CF,2
1/03/2008,R. Sporting,1,CD Numancia,0
1/03/2008,Real Sociedad,4,Xerez CD,2
1/03/2008,Sevilla Atlético,2,SD Eibar,0
8/03/2008,Córdoba CF,2,CD Tenerife,2
8/03/2008,Pol. Ejido,2,Sevilla Atlético,0
8/03/2008,SD Eibar,1,Cádiz CF,0
8/03/2008,Xerez CD,1,RC Celta,0
8/03/2008,Albacete B.,1,Real Sociedad,2
8/03/2008,D. Alavés,0,Salamanca,0
8/03/2008,CD Castellón,2,Club Granada 74,1
8/03/2008,CD Numancia,1,RC de Ferrol,0
8/03/2008,Elche CF,2,Nàstic,0
8/03/2008,R. Sporting,1,Hércules CF,1
8/03/2008,UD Las Palmas,1,Málaga CF,2
15/03/2008,Club Granada 74,1,SD Eibar,0
15/03/2008,Cádiz CF,2,Pol. Ejido,0
15/03/2008,RC de Ferrol,2,R. Sporting,2
15/03/2008,Real Sociedad,0,CD Numancia,1
15/03/2008,Sevilla Atlético,0,UD Las Palmas,0
15/03/2008,CD Tenerife,2,CD Castellón,1
15/03/2008,Nàstic,1,Xerez CD,1
15/03/2008,Hércules CF,1,D. Alavés,1
15/03/2008,Málaga CF,2,Elche CF,0
15/03/2008,RC Celta,0,Albacete B.,1
15/03/2008,Salamanca,1,Córdoba CF,1
22/03/2008,Elche CF,2,Sevilla Atlético,0
22/03/2008,R. Sporting,1,Real Sociedad,0
22/03/2008,SD Eibar,4,CD Tenerife,0
22/03/2008,UD Las Palmas,2,Cádiz CF,0
22/03/2008,Xerez CD,1,Málaga CF,0
22/03/2008,Albacete B.,0,Nàstic,0
22/03/2008,CD Castellón,1,Salamanca,0
22/03/2008,CD Numancia,1,RC Celta,2
22/03/2008,Córdoba CF,0,D. Alavés,1
22/03/2008,Pol. Ejido,1,Club Granada 74,0
22/03/2008,RC de Ferrol,1,Hércules CF,1
29/03/2008,D. Alavés,0,CD Castellón,0
29/03/2008,Nàstic,1,CD Numancia,2
29/03/2008,Club Granada 74,0,UD Las Palmas,3
29/03/2008,Sevilla Atlético,1,Xerez CD,1
29/03/2008,CD Tenerife,2,Pol. Ejido,1
29/03/2008,Cádiz CF,1,Elche CF,1
29/03/2008,Hércules CF,2,Córdoba CF,1
29/03/2008,Málaga CF,0,Albacete B.,0
29/03/2008,RC Celta,0,R. Sporting,0
29/03/2008,Real Sociedad,1,RC de Ferrol,2
29/03/2008,Salamanca,1,SD Eibar,0
5/04/2008,RC de Ferrol,2,RC Celta,1
5/04/2008,R. Sporting,3,Nàstic,3
5/04/2008,SD Eibar,2,D. Alavés,0
5/04/2008,UD Las Palmas,1,CD Tenerife,1
5/04/2008,Xerez CD,2,Cádiz CF,1
5/04/2008,Albacete B.,1,Sevilla Atlético,0
5/04/2008,CD Castellón,1,Córdoba CF,1
5/04/2008,CD Numancia,2,Málaga CF,1
5/04/2008,Elche CF,0,Club Granada 74,0
5/04/2008,Pol. Ejido,1,Salamanca,1
5/04/2008,Real Sociedad,2,Hércules CF,1
12/04/2008,CD Tenerife,1,Elche CF,1
12/04/2008,Club Granada 74,1,Xerez CD,1
12/04/2008,Córdoba CF,0,SD Eibar,1
12/04/2008,Hércules CF,1,CD Castellón,0
12/04/2008,RC Celta,1,Real Sociedad,1
12/04/2008,D. Alavés,2,Pol. Ejido,1
12/04/2008,Nàstic,0,RC de Ferrol,0
12/04/2008,Cádiz CF,2,Albacete B.,1
12/04/2008,Málaga CF,3,R. Sporting,2
12/04/2008,Sevilla Atlético,1,CD Numancia,1
12/04/2008,Salamanca,2,UD Las Palmas,2
19/04/2008,Pol. Ejido,1,Córdoba CF,0
19/04/2008,RC Celta,1,Hércules CF,0
19/04/2008,UD Las Palmas,2,D. Alavés,1
19/04/2008,Albacete B.,3,Club Granada 74,2
19/04/2008,CD Numancia,0,Cádiz CF,1
19/04/2008,Elche CF,0,Salamanca,3
19/04/2008,RC de Ferrol,0,Málaga CF,0
19/04/2008,R. Sporting,4,Sevilla Atlético,1
19/04/2008,Real Sociedad,0,Nàstic,0
19/04/2008,SD Eibar,1,CD Castellón,2
19/04/2008,Xerez CD,2,CD Tenerife,1
26/04/2008,Nàstic,2,RC Celta,1
26/04/2008,Club Granada 74,1,CD Numancia,1
26/04/2008,Córdoba CF,0,UD Las Palmas,1
26/04/2008,Hércules CF,5,SD Eibar,1
26/04/2008,Málaga CF,0,Real Sociedad,2
26/04/2008,Sevilla Atlético,2,RC de Ferrol,1
26/04/2008,D. Alavés,2,Elche CF,0
26/04/2008,CD Castellón,1,Pol. Ejido,0
26/04/2008,CD Tenerife,2,Albacete B.,2
26/04/2008,Cádiz CF,0,R. Sporting,1
26/04/2008,Salamanca,2,Xerez CD,2
3/05/2008,Albacete B.,2,Salamanca,1
3/05/2008,R. Sporting,2,Club Granada 74,1
3/05/2008,Real Sociedad,2,Sevilla Atlético,0
3/05/2008,UD Las Palmas,1,CD Castellón,1
3/05/2008,CD Numancia,4,CD Tenerife,2
3/05/2008,Nàstic,2,Hércules CF,2
3/05/2008,Elche CF,3,Córdoba CF,2
3/05/2008,Pol. Ejido,1,SD Eibar,0
