23/08/2014,CA Osasuna,2,FC Barcelona B,0
23/08/2014,CD Numancia,1,R. Sporting,2
23/08/2014,RC Recreativo,0,R. Zaragoza,0
23/08/2014,R. Valladolid CF,2,RCD Mallorca,1
23/08/2014,UD Las Palmas,2,UE Llagostera,0
23/08/2014,Albacete B.,2,AD Alcorcón,3
23/08/2014,CD Leganés,1,D. Alavés,1
23/08/2014,CD Mirandés,0,CD Lugo,0
23/08/2014,CE Sabadell,2,Real Betis,3
23/08/2014,Girona FC,1,R. Racing C.,0
23/08/2014,SD Ponferradina,1,CD Tenerife,0
30/08/2014,AD Alcorcón,1,Girona FC,2
30/08/2014,FC Barcelona B,3,CE Sabadell,1
30/08/2014,CD Lugo,1,R. Valladolid CF,0
30/08/2014,CD Tenerife,1,Albacete B.,1
30/08/2014,R. Racing C.,1,CD Mirandés,2
30/08/2014,R. Zaragoza,1,CA Osasuna,1
30/08/2014,D. Alavés,0,RC Recreativo,0
30/08/2014,RCD Mallorca,1,UD Las Palmas,1
30/08/2014,Real Betis,2,CD Numancia,1
30/08/2014,R. Sporting,2,SD Ponferradina,1
30/08/2014,UE Llagostera,2,CD Leganés,0
6/09/2014,Albacete B.,1,R. Sporting,1
6/09/2014,CA Osasuna,1,D. Alavés,3
6/09/2014,CE Sabadell,0,CD Numancia,3
6/09/2014,Girona FC,2,CD Tenerife,0
6/09/2014,RC Recreativo,2,UE Llagostera,0
6/09/2014,FC Barcelona B,4,R. Zaragoza,1
6/09/2014,CD Leganés,3,RCD Mallorca,1
6/09/2014,CD Mirandés,1,AD Alcorcón,2
6/09/2014,R. Valladolid CF,3,R. Racing C.,1
6/09/2014,SD Ponferradina,4,Real Betis,1
6/09/2014,UD Las Palmas,3,CD Lugo,0
13/09/2014,D. Alavés,2,FC Barcelona B,3
13/09/2014,CD Numancia,1,SD Ponferradina,3
13/09/2014,RCD Mallorca,1,RC Recreativo,2
13/09/2014,R. Racing C.,1,UD Las Palmas,2
13/09/2014,UE Llagostera,0,CA Osasuna,0
13/09/2014,AD Alcorcón,0,R. Valladolid CF,1
13/09/2014,CD Lugo,0,CD Leganés,0
13/09/2014,CD Tenerife,1,CD Mirandés,0
13/09/2014,Real Betis,0,Albacete B.,1
13/09/2014,R. Sporting,1,Girona FC,1
13/09/2014,R. Zaragoza,1,CE Sabadell,1
20/09/2014,FC Barcelona B,0,UE Llagostera,1
20/09/2014,CD Mirandés,0,R. Sporting,2
20/09/2014,CE Sabadell,1,SD Ponferradina,0
20/09/2014,RC Recreativo,0,CD Lugo,0
20/09/2014,R. Zaragoza,1,D. Alavés,0
20/09/2014,UD Las Palmas,4,AD Alcorcón,1
20/09/2014,Albacete B.,0,CD Numancia,1
20/09/2014,CA Osasuna,6,RCD Mallorca,4
20/09/2014,CD Leganés,2,R. Racing C.,2
20/09/2014,Girona FC,1,Real Betis,3
20/09/2014,R. Valladolid CF,2,CD Tenerife,1
27/09/2014,D. Alavés,3,CE Sabadell,1
27/09/2014,CD Lugo,4,CA Osasuna,3
27/09/2014,R. Racing C.,3,RC Recreativo,0
27/09/2014,UE Llagostera,0,R. Zaragoza,1
27/09/2014,AD Alcorcón,1,CD Leganés,0
27/09/2014,CD Numancia,2,Girona FC,2
27/09/2014,CD Tenerife,2,UD Las Palmas,1
27/09/2014,RCD Mallorca,3,FC Barcelona B,3
27/09/2014,Real Betis,2,CD Mirandés,0
27/09/2014,R. Sporting,1,R. Valladolid CF,1
27/09/2014,SD Ponferradina,1,Albacete B.,0
4/10/2014,FC Barcelona B,0,CD Lugo,1
4/10/2014,CA Osasuna,0,R. Racing C.,2
4/10/2014,D. Alavés,0,UE Llagostera,0
4/10/2014,Girona FC,3,SD Ponferradina,0
4/10/2014,UD Las Palmas,1,R. Sporting,1
4/10/2014,CD Leganés,2,CD Tenerife,0
4/10/2014,CD Mirandés,2,CD Numancia,0
4/10/2014,CE Sabadell,6,Albacete B.,1
4/10/2014,RC Recreativo,2,AD Alcorcón,1
4/10/2014,R. Valladolid CF,0,Real Betis,0
4/10/2014,R. Zaragoza,2,RCD Mallorca,0
11/10/2014,AD Alcorcón,2,CA Osasuna,0
11/10/2014,Albacete B.,0,Girona FC,1
11/10/2014,CD Numancia,0,R. Valladolid CF,1
11/10/2014,CD Tenerife,0,RC Recreativo,2
11/10/2014,RCD Mallorca,2,D. Alavés,0
11/10/2014,R. Racing C.,0,FC Barcelona B,0
11/10/2014,SD Ponferradina,1,CD Mirandés,0
11/10/2014,CD Lugo,3,R. Zaragoza,3
11/10/2014,Real Betis,0,UD Las Palmas,0
11/10/2014,R. Sporting,2,CD Leganés,1
11/10/2014,UE Llagostera,0,CE Sabadell,1
18/10/2014,CA Osasuna,3,CD Tenerife,2
18/10/2014,D. Alavés,1,CD Lugo,0
18/10/2014,CD Mirandés,3,Albacete B.,2
18/10/2014,CE Sabadell,0,Girona FC,2
18/10/2014,R. Valladolid CF,0,SD Ponferradina,0
18/10/2014,R. Zaragoza,2,R. Racing C.,1
18/10/2014,FC Barcelona B,4,AD Alcorcón,1
18/10/2014,CD Leganés,1,Real Betis,0
18/10/2014,RC Recreativo,1,R. Sporting,1
18/10/2014,UD Las Palmas,2,CD Numancia,0
18/10/2014,UE Llagostera,1,RCD Mallorca,4
25/10/2014,RCD Mallorca,1,CE Sabadell,0
25/10/2014,Real Betis,3,RC Recreativo,2
25/10/2014,R. Racing C.,1,D. Alavés,1
25/10/2014,SD Ponferradina,2,UD Las Palmas,2
25/10/2014,AD Alcorcón,1,R. Zaragoza,3
25/10/2014,Albacete B.,3,R. Valladolid CF,4
25/10/2014,CD Lugo,1,UE Llagostera,1
25/10/2014,CD Numancia,1,CD Leganés,1
25/10/2014,CD Tenerife,2,FC Barcelona B,0
25/10/2014,Girona FC,3,CD Mirandés,0
25/10/2014,R. Sporting,2,CA Osasuna,0
1/11/2014,FC Barcelona B,0,R. Sporting,0
1/11/2014,D. Alavés,1,AD Alcorcón,1
1/11/2014,CE Sabadell,3,CD Mirandés,2
1/11/2014,RCD Mallorca,2,CD Lugo,1
1/11/2014,UD Las Palmas,2,Albacete B.,1
1/11/2014,UE Llagostera,0,R. Racing C.,2
1/11/2014,CA Osasuna,3,Real Betis,2
1/11/2014,CD Leganés,1,SD Ponferradina,1
1/11/2014,RC Recreativo,0,CD Numancia,3
1/11/2014,R. Valladolid CF,2,Girona FC,1
1/11/2014,R. Zaragoza,2,CD Tenerife,3
8/11/2014,AD Alcorcón,2,UE Llagostera,0
8/11/2014,Albacete B.,1,CD Leganés,0
8/11/2014,CD Mirandés,0,R. Valladolid CF,0
8/11/2014,CD Numancia,0,CA Osasuna,0
8/11/2014,Girona FC,1,UD Las Palmas,2
8/11/2014,Real Betis,1,FC Barcelona B,0
8/11/2014,CD Lugo,2,CE Sabadell,1
8/11/2014,CD Tenerife,1,D. Alavés,1
8/11/2014,R. Racing C.,0,RCD Mallorca,1
8/11/2014,R. Sporting,3,R. Zaragoza,1
8/11/2014,SD Ponferradina,3,RC Recreativo,3
15/11/2014,FC Barcelona B,1,CD Numancia,1
15/11/2014,CA Osasuna,0,SD Ponferradina,1
15/11/2014,D. Alavés,0,R. Sporting,0
15/11/2014,CD Leganés,1,Girona FC,2
15/11/2014,CE Sabadell,0,R. Valladolid CF,0
15/11/2014,RCD Mallorca,1,AD Alcorcón,1
15/11/2014,UD Las Palmas,0,CD Mirandés,0
15/11/2014,CD Lugo,0,R. Racing C.,0
15/11/2014,RC Recreativo,4,Albacete B.,1
15/11/2014,R. Zaragoza,2,Real Betis,2
15/11/2014,UE Llagostera,2,CD Tenerife,0
22/11/2014,CD Numancia,2,R. Zaragoza,0
22/11/2014,CD Tenerife,0,RCD Mallorca,0
22/11/2014,R. Racing C.,3,CE Sabadell,1
22/11/2014,R. Sporting,0,UE Llagostera,0
22/11/2014,SD Ponferradina,4,FC Barcelona B,4
22/11/2014,AD Alcorcón,1,CD Lugo,0
22/11/2014,Albacete B.,2,CA Osasuna,0
22/11/2014,CD Mirandés,1,CD Leganés,0
22/11/2014,Girona FC,2,RC Recreativo,0
22/11/2014,Real Betis,1,D. Alavés,2
22/11/2014,R. Valladolid CF,1,UD Las Palmas,2
29/11/2014,CA Osasuna,0,Girona FC,0
29/11/2014,D. Alavés,0,CD Numancia,2
29/11/2014,CD Leganés,1,R. Valladolid CF,0
29/11/2014,UE Llagostera,0,Real Betis,2
29/11/2014,FC Barcelona B,1,Albacete B.,2
29/11/2014,CD Lugo,1,CD Tenerife,0
29/11/2014,RCD Mallorca,0,R. Sporting,1
29/11/2014,RC Recreativo,0,CD Mirandés,1
29/11/2014,R. Racing C.,0,AD Alcorcón,1
29/11/2014,R. Zaragoza,4,SD Ponferradina,1
29/11/2014,CE Sabadell,2,UD Las Palmas,2
6/12/2014,CD Mirandés,1,CA Osasuna,0
6/12/2014,CD Numancia,3,UE Llagostera,2
6/12/2014,SD Ponferradina,2,D. Alavés,1
6/12/2014,UD Las Palmas,1,CD Leganés,0
6/12/2014,AD Alcorcón,3,CE Sabadell,2
6/12/2014,CD Tenerife,1,R. Racing C.,0
6/12/2014,Girona FC,0,FC Barcelona B,1
6/12/2014,R. Sporting,2,CD Lugo,1
6/12/2014,R. Valladolid CF,1,RC Recreativo,0
6/12/2014,Albacete B.,2,R. Zaragoza,2
6/12/2014,Real Betis,1,RCD Mallorca,0
13/12/2014,FC Barcelona B,1,CD Mirandés,3
13/12/2014,CD Lugo,0,Real Betis,1
13/12/2014,RC Recreativo,2,UD Las Palmas,4
13/12/2014,R. Racing C.,1,R. Sporting,1
13/12/2014,AD Alcorcón,0,CD Tenerife,0
13/12/2014,CA Osasuna,2,R. Valladolid CF,1
13/12/2014,D. Alavés,2,Albacete B.,1
13/12/2014,CE Sabadell,1,CD Leganés,2
13/12/2014,RCD Mallorca,1,CD Numancia,1
13/12/2014,R. Zaragoza,2,Girona FC,1
13/12/2014,UE Llagostera,3,SD Ponferradina,1
20/12/2014,CD Mirandés,1,R. Zaragoza,1
20/12/2014,CD Numancia,6,CD Lugo,6
20/12/2014,CD Tenerife,1,CE Sabadell,0
20/12/2014,Girona FC,2,D. Alavés,2
20/12/2014,SD Ponferradina,3,RCD Mallorca,1
20/12/2014,Albacete B.,0,UE Llagostera,2
20/12/2014,CD Leganés,2,RC Recreativo,0
20/12/2014,Real Betis,2,R. Racing C.,0
20/12/2014,R. Sporting,2,AD Alcorcón,1
20/12/2014,R. Valladolid CF,7,FC Barcelona B,0
20/12/2014,UD Las Palmas,1,CA Osasuna,2
3/01/2015,FC Barcelona B,0,UD Las Palmas,2
3/01/2015,CA Osasuna,2,CD Leganés,1
3/01/2015,D. Alavés,1,CD Mirandés,3
3/01/2015,RCD Mallorca,2,Albacete B.,0
3/01/2015,UE Llagostera,1,Girona FC,2
3/01/2015,AD Alcorcón,0,Real Betis,0
3/01/2015,CD Lugo,0,SD Ponferradina,0
3/01/2015,CE Sabadell,1,RC Recreativo,0
3/01/2015,CD Tenerife,1,R. Sporting,1
3/01/2015,R. Racing C.,1,CD Numancia,1
3/01/2015,R. Zaragoza,0,R. Valladolid CF,2
10/01/2015,Albacete B.,3,CD Lugo,0
10/01/2015,CD Leganés,2,FC Barcelona B,0
10/01/2015,Girona FC,0,RCD Mallorca,0
10/01/2015,RC Recreativo,1,CA Osasuna,1
10/01/2015,Real Betis,3,CD Tenerife,1
10/01/2015,CD Mirandés,1,UE Llagostera,0
10/01/2015,CD Numancia,2,AD Alcorcón,2
10/01/2015,CE Sabadell,2,R. Sporting,2
10/01/2015,R. Valladolid CF,2,D. Alavés,0
10/01/2015,SD Ponferradina,1,R. Racing C.,1
10/01/2015,UD Las Palmas,5,R. Zaragoza,3
17/01/2015,CA Osasuna,0,CE Sabadell,0
17/01/2015,D. Alavés,1,UD Las Palmas,1
17/01/2015,CD Lugo,1,Girona FC,2
17/01/2015,R. Racing C.,1,Albacete B.,0
17/01/2015,AD Alcorcón,1,SD Ponferradina,1
17/01/2015,FC Barcelona B,3,RC Recreativo,1
17/01/2015,CD Tenerife,0,CD Numancia,0
17/01/2015,RCD Mallorca,2,CD Mirandés,0
17/01/2015,R. Sporting,1,Real Betis,2
17/01/2015,R. Zaragoza,2,CD Leganés,0
17/01/2015,UE Llagostera,2,R. Valladolid CF,0
24/01/2015,D. Alavés,2,CD Leganés,0
24/01/2015,CD Tenerife,0,SD Ponferradina,1
24/01/2015,Real Betis,2,CE Sabadell,0
24/01/2015,R. Zaragoza,2,RC Recreativo,0
24/01/2015,AD Alcorcón,2,Albacete B.,3
24/01/2015,FC Barcelona B,0,CA Osasuna,1
24/01/2015,CD Lugo,1,CD Mirandés,1
24/01/2015,RCD Mallorca,1,R. Valladolid CF,5
24/01/2015,R. Racing C.,0,Girona FC,1
24/01/2015,R. Sporting,3,CD Numancia,0
24/01/2015,UE Llagostera,0,UD Las Palmas,0
31/01/2015,Albacete B.,3,CD Tenerife,2
31/01/2015,CD Leganés,2,UE Llagostera,0
31/01/2015,CD Mirandés,0,R. Racing C.,2
31/01/2015,CD Numancia,1,Real Betis,1
31/01/2015,CE Sabadell,1,FC Barcelona B,4
31/01/2015,SD Ponferradina,0,R. Sporting,2
31/01/2015,UD Las Palmas,2,RCD Mallorca,1
31/01/2015,Girona FC,3,AD Alcorcón,0
31/01/2015,RC Recreativo,0,D. Alavés,0
