17/08/2012,FC Barcelona B,4,UD Almería,5
17/08/2012,CD Mirandés,0,SD Huesca,1
17/08/2012,Villarreal CF,2,RM Castilla,1
17/08/2012,CD Lugo,1,Hércules CF,0
17/08/2012,Girona FC,0,CE Sabadell,0
17/08/2012,Xerez CD,2,RC Recreativo,0
17/08/2012,AD Alcorcón,1,CD Guadalajara,1
17/08/2012,CD Numancia,2,R. Sporting,0
17/08/2012,Elche CF,4,SD Ponferradina,2
17/08/2012,R. Racing C.,0,UD Las Palmas,1
17/08/2012,Real Murcia,0,Córdoba CF,0
24/08/2012,UD Almería,2,Xerez CD,1
24/08/2012,CD Guadalajara,1,Girona FC,5
24/08/2012,CE Sabadell,0,Villarreal CF,0
24/08/2012,RC Recreativo,1,CD Mirandés,0
24/08/2012,RM Castilla,3,FC Barcelona B,2
24/08/2012,R. Sporting,2,Real Murcia,3
24/08/2012,SD Huesca,1,CD Numancia,1
24/08/2012,SD Ponferradina,2,AD Alcorcón,0
24/08/2012,UD Las Palmas,1,CD Lugo,1
24/08/2012,Córdoba CF,2,R. Racing C.,0
24/08/2012,Hércules CF,1,Elche CF,2
1/09/2012,CD Lugo,1,Córdoba CF,1
1/09/2012,CD Numancia,0,RC Recreativo,0
1/09/2012,Elche CF,3,UD Las Palmas,1
1/09/2012,Girona FC,1,SD Ponferradina,0
1/09/2012,Real Murcia,2,SD Huesca,1
1/09/2012,UD Almería,1,RM Castilla,0
1/09/2012,Villarreal CF,2,CD Guadalajara,1
1/09/2012,Xerez CD,0,CD Mirandés,4
1/09/2012,AD Alcorcón,1,Hércules CF,0
1/09/2012,FC Barcelona B,2,CE Sabadell,0
1/09/2012,R. Racing C.,0,R. Sporting,0
8/09/2012,CD Guadalajara,0,FC Barcelona B,1
8/09/2012,CD Mirandés,0,CD Numancia,0
8/09/2012,CE Sabadell,3,UD Almería,0
8/09/2012,Hércules CF,2,Girona FC,1
8/09/2012,RC Recreativo,3,Real Murcia,2
8/09/2012,RM Castilla,3,Xerez CD,2
8/09/2012,SD Ponferradina,0,Villarreal CF,1
8/09/2012,UD Las Palmas,1,AD Alcorcón,3
8/09/2012,Córdoba CF,0,Elche CF,1
8/09/2012,R. Sporting,1,CD Lugo,1
8/09/2012,SD Huesca,1,R. Racing C.,1
14/09/2012,RM Castilla,2,CE Sabadell,3
14/09/2012,AD Alcorcón,2,Córdoba CF,1
14/09/2012,FC Barcelona B,2,SD Ponferradina,1
14/09/2012,CD Lugo,2,SD Huesca,4
14/09/2012,Elche CF,2,R. Sporting,1
14/09/2012,Real Murcia,2,CD Mirandés,2
14/09/2012,R. Racing C.,3,RC Recreativo,0
14/09/2012,UD Almería,4,CD Guadalajara,0
14/09/2012,Xerez CD,2,CD Numancia,0
14/09/2012,Girona FC,5,UD Las Palmas,0
14/09/2012,Villarreal CF,1,Hércules CF,0
22/09/2012,CD Guadalajara,3,RM Castilla,4
22/09/2012,CD Mirandés,0,R. Racing C.,1
22/09/2012,CE Sabadell,3,Xerez CD,0
22/09/2012,Córdoba CF,2,Girona FC,0
22/09/2012,Hércules CF,0,FC Barcelona B,3
22/09/2012,RC Recreativo,3,CD Lugo,0
22/09/2012,R. Sporting,2,AD Alcorcón,1
22/09/2012,SD Huesca,0,Elche CF,0
22/09/2012,SD Ponferradina,2,UD Almería,2
22/09/2012,UD Las Palmas,2,Villarreal CF,2
22/09/2012,CD Numancia,1,Real Murcia,0
28/09/2012,RM Castilla,1,SD Ponferradina,2
28/09/2012,AD Alcorcón,1,SD Huesca,0
28/09/2012,FC Barcelona B,1,UD Las Palmas,1
28/09/2012,CD Lugo,2,CD Mirandés,0
28/09/2012,CE Sabadell,2,CD Guadalajara,1
28/09/2012,Elche CF,3,RC Recreativo,0
28/09/2012,Girona FC,3,R. Sporting,1
28/09/2012,R. Racing C.,1,CD Numancia,1
28/09/2012,Villarreal CF,2,Córdoba CF,0
28/09/2012,Xerez CD,0,Real Murcia,3
28/09/2012,UD Almería,0,Hércules CF,0
6/10/2012,CD Guadalajara,1,Xerez CD,1
6/10/2012,CD Mirandés,1,Elche CF,2
6/10/2012,CD Numancia,3,CD Lugo,0
6/10/2012,Córdoba CF,2,FC Barcelona B,1
6/10/2012,RC Recreativo,4,AD Alcorcón,2
6/10/2012,Real Murcia,1,R. Racing C.,0
6/10/2012,SD Huesca,0,Girona FC,0
6/10/2012,SD Ponferradina,3,CE Sabadell,1
6/10/2012,UD Las Palmas,1,UD Almería,2
6/10/2012,R. Sporting,2,Villarreal CF,0
6/10/2012,Hércules CF,2,RM Castilla,4
13/10/2012,AD Alcorcón,4,CD Mirandés,0
13/10/2012,FC Barcelona B,3,R. Sporting,0
13/10/2012,CD Guadalajara,2,SD Ponferradina,0
13/10/2012,CD Lugo,2,Real Murcia,1
13/10/2012,Villarreal CF,1,SD Huesca,1
13/10/2012,Xerez CD,1,R. Racing C.,1
13/10/2012,CE Sabadell,1,Hércules CF,2
13/10/2012,Elche CF,4,CD Numancia,0
13/10/2012,Girona FC,5,RC Recreativo,2
13/10/2012,UD Almería,3,Córdoba CF,0
13/10/2012,RM Castilla,3,UD Las Palmas,2
20/10/2012,CD Mirandés,1,Girona FC,1
20/10/2012,CD Numancia,0,AD Alcorcón,1
20/10/2012,Córdoba CF,1,RM Castilla,0
20/10/2012,Hércules CF,0,CD Guadalajara,0
20/10/2012,R. Sporting,2,UD Almería,1
20/10/2012,SD Ponferradina,0,Xerez CD,1
20/10/2012,RC Recreativo,2,Villarreal CF,0
20/10/2012,Real Murcia,1,Elche CF,0
20/10/2012,R. Racing C.,0,CD Lugo,0
20/10/2012,UD Las Palmas,1,CE Sabadell,0
20/10/2012,SD Huesca,1,FC Barcelona B,4
26/10/2012,FC Barcelona B,2,RC Recreativo,3
26/10/2012,CD Guadalajara,2,UD Las Palmas,3
26/10/2012,CE Sabadell,1,Córdoba CF,1
26/10/2012,UD Almería,1,SD Huesca,0
26/10/2012,Villarreal CF,2,CD Mirandés,0
26/10/2012,AD Alcorcón,1,Real Murcia,0
26/10/2012,Elche CF,1,R. Racing C.,0
26/10/2012,Girona FC,3,CD Numancia,1
26/10/2012,RM Castilla,2,R. Sporting,4
26/10/2012,SD Ponferradina,1,Hércules CF,0
26/10/2012,Xerez CD,1,CD Lugo,0
3/11/2012,CD Mirandés,3,FC Barcelona B,0
3/11/2012,CD Numancia,1,Villarreal CF,1
3/11/2012,Real Murcia,0,Girona FC,1
3/11/2012,R. Racing C.,2,AD Alcorcón,1
3/11/2012,CD Lugo,1,Elche CF,0
3/11/2012,Córdoba CF,1,CD Guadalajara,0
3/11/2012,Hércules CF,1,Xerez CD,5
3/11/2012,RC Recreativo,0,UD Almería,2
3/11/2012,R. Sporting,0,CE Sabadell,0
3/11/2012,SD Huesca,2,RM Castilla,2
3/11/2012,UD Las Palmas,1,SD Ponferradina,0
10/11/2012,FC Barcelona B,3,CD Numancia,3
10/11/2012,CD Guadalajara,2,R. Sporting,1
10/11/2012,CE Sabadell,1,SD Huesca,0
10/11/2012,Girona FC,1,R. Racing C.,0
10/11/2012,Xerez CD,0,Elche CF,0
10/11/2012,AD Alcorcón,2,CD Lugo,1
10/11/2012,Hércules CF,0,UD Las Palmas,2
10/11/2012,SD Ponferradina,3,Córdoba CF,5
10/11/2012,UD Almería,0,CD Mirandés,0
10/11/2012,Villarreal CF,1,Real Murcia,1
10/11/2012,RM Castilla,0,RC Recreativo,1
16/11/2012,R. Sporting,2,SD Ponferradina,3
16/11/2012,CD Lugo,1,Girona FC,2
16/11/2012,Real Murcia,1,FC Barcelona B,0
16/11/2012,R. Racing C.,0,Villarreal CF,3
16/11/2012,UD Las Palmas,1,Xerez CD,1
16/11/2012,CD Mirandés,0,RM Castilla,0
16/11/2012,CD Numancia,0,UD Almería,0
16/11/2012,Córdoba CF,1,Hércules CF,2
16/11/2012,Elche CF,1,AD Alcorcón,0
16/11/2012,RC Recreativo,2,CE Sabadell,5
16/11/2012,SD Huesca,2,CD Guadalajara,1
24/11/2012,CD Guadalajara,1,RC Recreativo,0
24/11/2012,CE Sabadell,1,CD Mirandés,1
24/11/2012,Girona FC,0,Elche CF,1
24/11/2012,Hércules CF,1,R. Sporting,1
24/11/2012,UD Las Palmas,3,Córdoba CF,0
24/11/2012,Villarreal CF,1,CD Lugo,1
24/11/2012,FC Barcelona B,4,R. Racing C.,1
24/11/2012,RM Castilla,2,CD Numancia,4
24/11/2012,SD Ponferradina,2,SD Huesca,1
24/11/2012,UD Almería,3,Real Murcia,2
24/11/2012,Xerez CD,2,AD Alcorcón,4
30/11/2012,Real Murcia,0,RM Castilla,0
30/11/2012,CD Lugo,1,FC Barcelona B,2
30/11/2012,Córdoba CF,0,Xerez CD,0
30/11/2012,R. Sporting,1,UD Las Palmas,1
30/11/2012,AD Alcorcón,4,Girona FC,1
30/11/2012,CD Mirandés,0,CD Guadalajara,0
30/11/2012,CD Numancia,2,CE Sabadell,1
30/11/2012,Elche CF,1,Villarreal CF,0
30/11/2012,RC Recreativo,0,SD Ponferradina,2
30/11/2012,R. Racing C.,3,UD Almería,4
30/11/2012,SD Huesca,1,Hércules CF,1
8/12/2012,FC Barcelona B,1,Elche CF,1
8/12/2012,CD Guadalajara,5,CD Numancia,1
8/12/2012,CE Sabadell,2,Real Murcia,2
8/12/2012,UD Almería,0,CD Lugo,1
8/12/2012,UD Las Palmas,4,SD Huesca,0
8/12/2012,Córdoba CF,1,R. Sporting,1
8/12/2012,Hércules CF,1,RC Recreativo,1
8/12/2012,RM Castilla,4,R. Racing C.,0
8/12/2012,SD Ponferradina,3,CD Mirandés,1
8/12/2012,Villarreal CF,4,AD Alcorcón,0
8/12/2012,Xerez CD,0,Girona FC,2
14/12/2012,CD Lugo,3,RM Castilla,2
14/12/2012,AD Alcorcón,1,FC Barcelona B,1
14/12/2012,Girona FC,2,Villarreal CF,0
14/12/2012,Real Murcia,0,CD Guadalajara,1
14/12/2012,SD Huesca,1,Córdoba CF,3
14/12/2012,CD Mirandés,3,Hércules CF,2
14/12/2012,CD Numancia,0,SD Ponferradina,1
14/12/2012,Elche CF,1,UD Almería,0
14/12/2012,RC Recreativo,0,UD Las Palmas,0
14/12/2012,R. Racing C.,0,CE Sabadell,1
14/12/2012,R. Sporting,3,Xerez CD,0
20/12/2012,Xerez CD,0,Villarreal CF,0
20/12/2012,RM Castilla,0,Elche CF,1
20/12/2012,UD Almería,0,AD Alcorcón,1
20/12/2012,FC Barcelona B,4,Girona FC,4
20/12/2012,CD Guadalajara,1,R. Racing C.,1
20/12/2012,CE Sabadell,0,CD Lugo,1
20/12/2012,Córdoba CF,0,RC Recreativo,2
20/12/2012,Hércules CF,1,CD Numancia,3
20/12/2012,R. Sporting,1,SD Huesca,0
20/12/2012,SD Ponferradina,1,Real Murcia,0
20/12/2012,UD Las Palmas,2,CD Mirandés,0
5/01/2013,AD Alcorcón,3,RM Castilla,2
5/01/2013,RC Recreativo,1,R. Sporting,1
5/01/2013,R. Racing C.,2,SD Ponferradina,1
5/01/2013,Villarreal CF,1,FC Barcelona B,3
5/01/2013,CD Lugo,0,CD Guadalajara,0
5/01/2013,CD Mirandés,0,Córdoba CF,0
5/01/2013,CD Numancia,3,UD Las Palmas,0
5/01/2013,Elche CF,3,CE Sabadell,2
5/01/2013,Girona FC,0,UD Almería,1
5/01/2013,Real Murcia,2,Hércules CF,1
5/01/2013,Xerez CD,1,SD Huesca,1
12/01/2013,FC Barcelona B,4,Xerez CD,2
12/01/2013,CD Guadalajara,0,Elche CF,0
12/01/2013,UD Almería,1,Villarreal CF,1
12/01/2013,CE Sabadell,2,AD Alcorcón,0
12/01/2013,Córdoba CF,1,CD Numancia,0
12/01/2013,Hércules CF,2,R. Racing C.,0
12/01/2013,RM Castilla,0,Girona FC,0
12/01/2013,R. Sporting,1,CD Mirandés,1
12/01/2013,SD Huesca,3,RC Recreativo,1
12/01/2013,SD Ponferradina,0,CD Lugo,1
12/01/2013,UD Las Palmas,3,Real Murcia,2
19/01/2013,CD Guadalajara,3,AD Alcorcón,0
19/01/2013,CE Sabadell,4,Girona FC,1
19/01/2013,RM Castilla,5,Villarreal CF,0
19/01/2013,UD Las Palmas,1,R. Racing C.,0
19/01/2013,Córdoba CF,5,Real Murcia,0
19/01/2013,Hércules CF,3,CD Lugo,0
19/01/2013,RC Recreativo,2,Xerez CD,0
19/01/2013,R. Sporting,1,CD Numancia,1
19/01/2013,SD Huesca,0,CD Mirandés,1
19/01/2013,SD Ponferradina,1,Elche CF,1
19/01/2013,UD Almería,2,FC Barcelona B,2
25/01/2013,Villarreal CF,3,CE Sabadell,0
25/01/2013,CD Lugo,3,UD Las Palmas,1
25/01/2013,Elche CF,2,Hércules CF,0
25/01/2013,Girona FC,2,CD Guadalajara,0
25/01/2013,Real Murcia,1,R. Sporting,1
25/01/2013,R. Racing C.,1,Córdoba CF,3
25/01/2013,AD Alcorcón,1,SD Ponferradina,0
25/01/2013,FC Barcelona B,3,RM Castilla,1
25/01/2013,CD Mirandés,2,RC Recreativo,1
25/01/2013,CD Numancia,1,SD Huesca,2
25/01/2013,Xerez CD,0,UD Almería,2
2/02/2013,CD Guadalajara,0,Villarreal CF,0
2/02/2013,CE Sabadell,3,FC Barcelona B,2
2/02/2013,Hércules CF,3,AD Alcorcón,0
2/02/2013,R. Sporting,1,R. Racing C.,2
2/02/2013,UD Las Palmas,0,Elche CF,0
2/02/2013,CD Mirandés,1,Xerez CD,0
2/02/2013,Córdoba CF,1,CD Lugo,0
2/02/2013,RC Recreativo,2,CD Numancia,0
2/02/2013,SD Huesca,2,Real Murcia,0
2/02/2013,SD Ponferradina,2,Girona FC,0
2/02/2013,RM Castilla,2,UD Almería,1
8/02/2013,UD Almería,5,CE Sabadell,1
8/02/2013,FC Barcelona B,0,CD Guadalajara,1
8/02/2013,CD Lugo,1,R. Sporting,2
8/02/2013,Elche CF,0,Córdoba CF,0
8/02/2013,Girona FC,1,Hércules CF,1
8/02/2013,Real Murcia,1,RC Recreativo,2
8/02/2013,R. Racing C.,1,SD Huesca,0
8/02/2013,Villarreal CF,3,SD Ponferradina,0
8/02/2013,Xerez CD,0,RM Castilla,1
8/02/2013,AD Alcorcón,3,UD Las Palmas,1
8/02/2013,CD Numancia,0,CD Mirandés,0
16/02/2013,CD Guadalajara,2,UD Almería,2
16/02/2013,CE Sabadell,3,RM Castilla,1
16/02/2013,SD Ponferradina,3,FC Barcelona B,2
16/02/2013,CD Mirandés,0,Real Murcia,1
16/02/2013,CD Numancia,3,Xerez CD,0
16/02/2013,Córdoba CF,1,AD Alcorcón,1
16/02/2013,Hércules CF,1,Villarreal CF,1
16/02/2013,RC Recreativo,1,R. Racing C.,0
16/02/2013,R. Sporting,0,Elche CF,2
16/02/2013,SD Huesca,3,CD Lugo,0
16/02/2013,UD Las Palmas,5,Girona FC,2
23/02/2013,AD Alcorcón,0,R. Sporting,1
23/02/2013,FC Barcelona B,1,Hércules CF,0
23/02/2013,CD Lugo,2,RC Recreativo,0
23/02/2013,Real Murcia,0,CD Numancia,0
23/02/2013,R. Racing C.,2,CD Mirandés,0
23/02/2013,Elche CF,3,SD Huesca,1
23/02/2013,Girona FC,2,Córdoba CF,0
23/02/2013,RM Castilla,2,CD Guadalajara,1
23/02/2013,UD Almería,4,SD Ponferradina,1
23/02/2013,Villarreal CF,1,UD Las Palmas,1
23/02/2013,Xerez CD,0,CE Sabadell,1
2/03/2013,RC Recreativo,1,Elche CF,2
2/03/2013,UD Las Palmas,3,FC Barcelona B,3
2/03/2013,CD Guadalajara,1,CE Sabadell,1
2/03/2013,CD Mirandés,1,CD Lugo,0
2/03/2013,CD Numancia,2,R. Racing C.,0
2/03/2013,Córdoba CF,0,Villarreal CF,2
2/03/2013,Hércules CF,0,UD Almería,2
2/03/2013,Real Murcia,3,Xerez CD,1
2/03/2013,R. Sporting,4,Girona FC,0
2/03/2013,SD Huesca,0,AD Alcorcón,1
2/03/2013,SD Ponferradina,2,RM Castilla,0
9/03/2013,FC Barcelona B,4,Córdoba CF,3
9/03/2013,CD Lugo,0,CD Numancia,0
9/03/2013,CE Sabadell,0,SD Ponferradina,3
9/03/2013,Elche CF,0,CD Mirandés,1
9/03/2013,UD Almería,2,UD Las Palmas,3
9/03/2013,Xerez CD,0,CD Guadalajara,1
9/03/2013,AD Alcorcón,2,RC Recreativo,1
9/03/2013,Girona FC,2,SD Huesca,1
9/03/2013,R. Racing C.,2,Real Murcia,1
9/03/2013,Villarreal CF,2,R. Sporting,1
9/03/2013,RM Castilla,1,Hércules CF,1
16/03/2013,RC Recreativo,1,Girona FC,3
16/03/2013,R. Sporting,5,FC Barcelona B,2
16/03/2013,SD Huesca,0,Villarreal CF,1
16/03/2013,UD Las Palmas,2,RM Castilla,0
16/03/2013,CD Mirandés,0,AD Alcorcón,2
16/03/2013,CD Numancia,3,Elche CF,1
16/03/2013,Córdoba CF,4,UD Almería,1
16/03/2013,Hércules CF,3,CE Sabadell,1
16/03/2013,Real Murcia,0,CD Lugo,1
16/03/2013,R. Racing C.,1,Xerez CD,1
16/03/2013,SD Ponferradina,2,CD Guadalajara,2
23/03/2013,FC Barcelona B,0,SD Huesca,1
23/03/2013,CD Lugo,3,R. Racing C.,2
23/03/2013,Girona FC,4,CD Mirandés,0
23/03/2013,Xerez CD,1,SD Ponferradina,2
23/03/2013,AD Alcorcón,1,CD Numancia,1
23/03/2013,CD Guadalajara,0,Hércules CF,2
23/03/2013,CE Sabadell,0,UD Las Palmas,4
23/03/2013,Elche CF,1,Real Murcia,0
23/03/2013,RM Castilla,4,Córdoba CF,0
23/03/2013,UD Almería,0,R. Sporting,1
23/03/2013,Villarreal CF,1,RC Recreativo,1
30/03/2013,CD Lugo,4,Xerez CD,0
30/03/2013,Córdoba CF,3,CE Sabadell,0
30/03/2013,R. Sporting,1,RM Castilla,0
30/03/2013,UD Las Palmas,0,CD Guadalajara,1
30/03/2013,CD Mirandés,1,Villarreal CF,5
30/03/2013,CD Numancia,2,Girona FC,1
30/03/2013,Hércules CF,1,SD Ponferradina,1
30/03/2013,RC Recreativo,2,FC Barcelona B,0
30/03/2013,Real Murcia,1,AD Alcorcón,1
30/03/2013,R. Racing C.,0,Elche CF,0
30/03/2013,SD Huesca,1,UD Almería,2
6/04/2013,AD Alcorcón,0,R. Racing C.,1
6/04/2013,FC Barcelona B,1,CD Mirandés,1
6/04/2013,Elche CF,0,CD Lugo,0
6/04/2013,SD Ponferradina,0,UD Las Palmas,1
6/04/2013,CD Guadalajara,3,Córdoba CF,1
6/04/2013,CE Sabadell,4,R. Sporting,3
6/04/2013,Girona FC,5,Real Murcia,2
6/04/2013,RM Castilla,5,SD Huesca,1
6/04/2013,UD Almería,2,RC Recreativo,1
6/04/2013,Villarreal CF,6,CD Numancia,1
6/04/2013,Xerez CD,0,Hércules CF,0
13/04/2013,CD Lugo,0,AD Alcorcón,1
13/04/2013,CD Mirandés,1,UD Almería,0
13/04/2013,CD Numancia,0,FC Barcelona B,1
13/04/2013,RC Recreativo,1,RM Castilla,3
13/04/2013,R. Racing C.,0,Girona FC,1
13/04/2013,R. Sporting,3,CD Guadalajara,0
13/04/2013,UD Las Palmas,0,Hércules CF,0
13/04/2013,Córdoba CF,0,SD Ponferradina,1
13/04/2013,Elche CF,2,Xerez CD,1
13/04/2013,Real Murcia,1,Villarreal CF,1
13/04/2013,SD Huesca,4,CE Sabadell,3
20/04/2013,CD Guadalajara,1,SD Huesca,0
20/04/2013,CE Sabadell,1,RC Recreativo,1
20/04/2013,Girona FC,4,CD Lugo,0
20/04/2013,SD Ponferradina,1,R. Sporting,0
20/04/2013,Xerez CD,1,UD Las Palmas,2
20/04/2013,AD Alcorcón,1,Elche CF,0
20/04/2013,FC Barcelona B,1,Real Murcia,1
20/04/2013,Hércules CF,1,Córdoba CF,0
20/04/2013,RM Castilla,6,CD Mirandés,1
20/04/2013,UD Almería,1,CD Numancia,1
20/04/2013,Villarreal CF,1,R. Racing C.,0
26/04/2013,CD Mirandés,2,CE Sabadell,0
26/04/2013,R. Racing C.,1,FC Barcelona B,2
26/04/2013,AD Alcorcón,2,Xerez CD,1
26/04/2013,CD Lugo,0,Villarreal CF,0
26/04/2013,Córdoba CF,5,UD Las Palmas,1
26/04/2013,R. Sporting,0,Hércules CF,1
26/04/2013,SD Huesca,1,SD Ponferradina,1
26/04/2013,CD Numancia,3,RM Castilla,3
26/04/2013,Elche CF,0,Girona FC,0
26/04/2013,RC Recreativo,1,CD Guadalajara,0
26/04/2013,Real Murcia,1,UD Almería,0
3/05/2013,Xerez CD,1,Córdoba CF,3
3/05/2013,FC Barcelona B,2,CD Lugo,2
3/05/2013,CD Guadalajara,1,CD Mirandés,1
3/05/2013,Girona FC,3,AD Alcorcón,2
3/05/2013,SD Ponferradina,1,RC Recreativo,0
3/05/2013,UD Las Palmas,4,R. Sporting,2
3/05/2013,CE Sabadell,2,CD Numancia,1
3/05/2013,Hércules CF,2,SD Huesca,1
3/05/2013,RM Castilla,2,Real Murcia,0
3/05/2013,UD Almería,2,R. Racing C.,1
3/05/2013,Villarreal CF,2,Elche CF,3
10/05/2013,Elche CF,1,FC Barcelona B,1
10/05/2013,CD Lugo,3,UD Almería,5
10/05/2013,CD Mirandés,0,SD Ponferradina,0
10/05/2013,CD Numancia,2,CD Guadalajara,2
10/05/2013,Girona FC,2,Xerez CD,4
10/05/2013,Real Murcia,1,CE Sabadell,1
10/05/2013,R. Sporting,3,Córdoba CF,0
10/05/2013,SD Huesca,0,UD Las Palmas,0
10/05/2013,AD Alcorcón,1,Villarreal CF,3
10/05/2013,R. Racing C.,1,RM Castilla,0
10/05/2013,RC Recreativo,0,Hércules CF,2
18/05/2013,FC Barcelona B,1,AD Alcorcón,1
18/05/2013,Córdoba CF,2,SD Huesca,2
18/05/2013,RM Castilla,3,CD Lugo,1
18/05/2013,SD Ponferradina,1,CD Numancia,1
18/05/2013,UD Las Palmas,0,RC Recreativo,0
18/05/2013,Villarreal CF,4,Girona FC,1
18/05/2013,Xerez CD,0,R. Sporting,2
18/05/2013,CE Sabadell,0,R. Racing C.,2
18/05/2013,Hércules CF,1,CD Mirandés,0
18/05/2013,UD Almería,2,Elche CF,1
18/05/2013,CD Guadalajara,3,Real Murcia,1
25/05/2013,AD Alcorcón,0,UD Almería,3
25/05/2013,CD Mirandés,1,UD Las Palmas,0
25/05/2013,SD Huesca,2,R. Sporting,1
25/05/2013,CD Lugo,2,CE Sabadell,0
25/05/2013,CD Numancia,3,Hércules CF,2
25/05/2013,Elche CF,1,RM Castilla,1
25/05/2013,Girona FC,1,FC Barcelona B,0
25/05/2013,RC Recreativo,2,Córdoba CF,1
25/05/2013,Real Murcia,0,SD Ponferradina,2
25/05/2013,R. Racing C.,0,CD Guadalajara,0
25/05/2013,Villarreal CF,3,Xerez CD,2
1/06/2013,CE Sabadell,0,Elche CF,0
1/06/2013,FC Barcelona B,0,Villarreal CF,3
1/06/2013,CD Guadalajara,0,CD Lugo,1
1/06/2013,Córdoba CF,1,CD Mirandés,2
1/06/2013,Hércules CF,0,Real Murcia,2
1/06/2013,RM Castilla,4,AD Alcorcón,0
1/06/2013,R. Sporting,0,RC Recreativo,0
1/06/2013,SD Huesca,3,Xerez CD,1
1/06/2013,SD Ponferradina,2,R. Racing C.,2
1/06/2013,UD Almería,2,Girona FC,1
1/06/2013,UD Las Palmas,2,CD Numancia,1
8/06/2013,AD Alcorcón,4,CE Sabadell,0
8/06/2013,CD Lugo,2,SD Ponferradina,2
8/06/2013,CD Mirandés,2,R. Sporting,1
8/06/2013,Elche CF,3,CD Guadalajara,1
8/06/2013,Girona FC,1,RM Castilla,1
8/06/2013,RC Recreativo,0,SD Huesca,0
8/06/2013,Real Murcia,1,UD Las Palmas,0
8/06/2013,R. Racing C.,3,Hércules CF,0
8/06/2013,Villarreal CF,1,UD Almería,0
8/06/2013,Xerez CD,2,FC Barcelona B,1
