00:00:00,36.74991256557405,-5.147951105609536,712.2000122070312
00:00:30,36.75008556805551,-5.148005923256278,712.7999877929688
00:01:30,36.75017642788589,-5.148165263235569,714.0
00:02:04,36.750248931348324,-5.148243047297001,714.5999755859375
00:02:19,36.750430315732956,-5.148255117237568,715.0
00:02:36,36.75061631016433,-5.148278838023543,715.4000244140625
00:02:53,36.75079710781574,-5.148335583508015,716.2000122070312
00:03:06,36.750898361206055,-5.148535156622529,718.2000122070312
00:03:18,36.75094412639737,-5.1487612165510654,719.5999755859375
00:03:27,36.750895008444786,-5.1489941496402025,721.0
00:03:44,36.75090447999537,-5.149220293387771,722.5999755859375
00:03:57,36.75097254104912,-5.14944015070796,724.0
00:04:07,36.75106415525079,-5.149637293070555,724.5999755859375
00:04:19,36.75114680081606,-5.149844661355019,725.0
00:04:31,36.751204803586006,-5.1500703021883965,725.5999755859375
00:04:49,36.75127177499235,-5.150287393480539,726.4000244140625
00:05:02,36.751347463577986,-5.150490989908576,727.2000122070312
00:05:15,36.751433964818716,-5.150712272152305,728.5999755859375
00:05:29,36.75148777663708,-5.150910252705216,730.2000122070312
00:05:42,36.75138685852289,-5.151111166924238,731.4000244140625
00:05:54,36.75124956294894,-5.151270171627402,732.2000122070312
00:06:10,36.75109324045479,-5.1514064613729715,732.0
00:06:23,36.75093515776098,-5.151542164385319,731.7999877929688
00:06:37,36.750809513032436,-5.151701336726546,731.7999877929688
00:06:51,36.750653022900224,-5.1518455892801285,731.7999877929688
00:07:08,36.750501645728946,-5.151985818520188,732.5999755859375
00:07:20,36.750368205830455,-5.152136441320181,733.2000122070312
00:07:35,36.75023753196001,-5.152288908138871,734.2000122070312
00:07:47,36.7500844784081,-5.1524304784834385,735.0
00:08:00,36.749954391270876,-5.152586717158556,735.7999877929688
00:08:11,36.74983888864517,-5.152749493718147,736.7999877929688
00:08:24,36.74971458502114,-5.152927190065384,738.0
00:08:37,36.749563459306955,-5.153074376285076,739.5999755859375
00:08:50,36.74944460391998,-5.153247630223632,741.0
00:09:02,36.749362125992775,-5.153458435088396,742.5999755859375
00:09:15,36.749283419921994,-5.153666976839304,744.0
00:09:28,36.749179400503635,-5.1538691483438015,745.0
00:09:40,36.749075800180435,-5.154061932116747,745.4000244140625
00:09:53,36.74897287040949,-5.154255051165819,745.4000244140625
00:10:05,36.74886784516275,-5.15443978831172,745.0
00:10:18,36.74875879660249,-5.154638607054949,744.5999755859375
00:10:32,36.7486406955868,-5.154826361685991,744.7999877929688
00:10:46,36.74853114411235,-5.1550227496773005,744.7999877929688
00:10:59,36.74843357875943,-5.155217880383134,745.0
00:11:12,36.74835277721286,-5.155432792380452,745.2000122070312
00:11:24,36.74825026653707,-5.155617445707321,745.2000122070312
00:11:35,36.748145911842585,-5.155803523957729,745.2000122070312
00:11:47,36.74802890047431,-5.155979543924332,745.2000122070312
00:11:59,36.747937705367804,-5.156184397637844,745.2000122070312
00:12:02,36.74791457131505,-5.156240975484252,745.2000122070312
00:12:15,36.74781541340053,-5.156456893309951,745.7999877929688
00:12:27,36.74770309589803,-5.156646575778723,746.2000122070312
00:12:39,36.747617684304714,-5.1568433828651905,746.5999755859375
00:12:51,36.74748273566365,-5.156991491094232,746.7999877929688
00:13:04,36.7473747767508,-5.157184023410082,747.0
00:13:16,36.74727360717952,-5.157380159944296,747.4000244140625
00:13:29,36.747169671580195,-5.157572021707892,747.5999755859375
00:13:41,36.74705592915416,-5.157753322273493,747.7999877929688
00:13:53,36.74692559055984,-5.157901933416724,748.0
00:14:04,36.746818386018276,-5.158086838200688,747.7999877929688
00:14:17,36.74673222005367,-5.158293284475803,747.5999755859375
00:14:30,36.74665929749608,-5.158513309434056,747.4000244140625
00:14:41,36.74655728973448,-5.158706931397319,747.0
00:14:52,36.746412282809615,-5.158852441236377,746.5999755859375
00:15:04,36.74629325978458,-5.159031897783279,745.7999877929688
00:15:16,36.74620667472482,-5.159237422049046,745.0
00:15:28,36.74610123038292,-5.159429535269737,744.2000122070312
00:15:40,36.746011124923825,-5.159623492509127,743.4000244140625
00:15:52,36.745925042778254,-5.1598370634019375,743.0
00:16:05,36.745795123279095,-5.16001115553081,742.5999755859375
00:16:18,36.74570728093386,-5.1602160930633545,742.2000122070312
00:16:22,36.745676435530186,-5.160282142460346,742.0
00:16:34,36.74555825069547,-5.160453384742141,741.2000122070312
00:16:35,36.745543498545885,-5.16048900783062,741.2000122070312
00:16:50,36.74546906724572,-5.16069914214313,740.5999755859375
00:17:00,36.74531358294189,-5.160840796306729,739.5999755859375
00:17:14,36.74521744251251,-5.161029556766152,739.0
00:17:28,36.745110573247075,-5.161214042454958,738.4000244140625
00:17:41,36.74505374394357,-5.16143599525094,738.0
00:17:53,36.744889207184315,-5.161590725183487,737.0
00:18:05,36.74477068707347,-5.161763643845916,736.4000244140625
00:18:17,36.744661470875144,-5.161938741803169,735.7999877929688
00:18:27,36.74451755359769,-5.1621203776448965,734.7999877929688
00:18:33,36.7444150429219,-5.162322465330362,734.0
00:18:46,36.74436911009252,-5.16249580308795,733.5999755859375
00:18:48,36.74435544759035,-5.162514159455895,733.4000244140625
00:19:09,36.74425176344812,-5.162710966542363,732.5999755859375
00:19:20,36.74411756917834,-5.1628760900348425,731.5999755859375
00:19:35,36.74401078373194,-5.163076166063547,730.5999755859375
00:19:47,36.743941297754645,-5.163318822160363,730.0
00:20:00,36.74382017925382,-5.163510516285896,729.2000122070312
00:20:12,36.74366838298738,-5.163651499897242,728.4000244140625
00:20:19,36.74360384233296,-5.163745209574699,728.0
00:20:32,36.74350761808455,-5.163955260068178,727.7999877929688
00:20:45,36.74342648126185,-5.16417670994997,728.0
00:20:57,36.74334635026753,-5.164390867576003,728.2000122070312
00:21:09,36.74317452125251,-5.164514081552625,727.5999755859375
00:21:21,36.7430439312011,-5.164680629968643,727.5999755859375
00:21:33,36.74294955097139,-5.164882466197014,727.5999755859375
00:21:43,36.74285433255136,-5.1650687120854855,727.5999755859375
00:21:53,36.74274251796305,-5.165218245238066,727.4000244140625
00:22:05,36.74264034256339,-5.165413040667772,727.4000244140625
00:22:15,36.742486702278256,-5.16552678309381,726.7999877929688
00:22:27,36.74237983301282,-5.165710262954235,725.7999877929688
00:22:40,36.74231445416808,-5.165945291519165,724.4000244140625
00:22:52,36.742219403386116,-5.166152995079756,723.0
00:23:04,36.742150420323014,-5.166372349485755,721.4000244140625
00:23:18,36.742284279316664,-5.166497239843011,721.2000122070312
00:23:31,36.742446385324,-5.166613161563873,721.4000244140625
00:23:40,36.74246968701482,-5.166633194312453,721.4000244140625
00:23:47,36.74242660403252,-5.166726987808943,720.5999755859375
00:23:56,36.742535484954715,-5.166927985846996,719.7999877929688
00:24:08,36.74253229983151,-5.167167037725449,719.2000122070312
00:24:24,36.74238561652601,-5.167287988588214,717.5999755859375
00:24:37,36.74219375476241,-5.1672907546162605,709.2000122070312
00:24:47,36.7421112768352,-5.167271392419934,709.4000244140625
00:24:58,36.742063416168094,-5.167043572291732,716.5999755859375
00:25:10,36.742040533572435,-5.166873168200254,717.4000244140625
00:25:14,36.74205184914172,-5.166804352775216,718.0
00:25:25,36.74203625880182,-5.166574856266379,719.2000122070312
00:25:35,36.74205696210265,-5.166426412761211,720.5999755859375
00:25:48,36.74187901429832,-5.1663330383598804,720.7999877929688
00:25:59,36.741686314344406,-5.166294565424323,720.4000244140625
00:26:10,36.74151976592839,-5.166211165487766,719.7999877929688
00:26:23,36.74133192747831,-5.166217787191272,717.2000122070312
