28/08/2004,CD Tenerife,1,Elche CF,0
28/08/2004,Pontevedra CF,0,Pol. Ejido,1
28/08/2004,SD Eibar,2,Cádiz CF,1
28/08/2004,Lleida Esportiu,1,RC de Ferrol,2
28/08/2004,D. Alavés,2,R. Valladolid CF,4
28/08/2004,Nàstic,2,Real Murcia,0
28/08/2004,Club Granada 74,1,Córdoba CF,0
28/08/2004,R. Sporting,0,RC Recreativo,1
28/08/2004,Terrassa FC,3,Salamanca,0
28/08/2004,UD Almería,0,RC Celta,1
28/08/2004,Xerez CD,1,Málaga CF B,0
4/09/2004,Elche CF,3,Club Granada 74,1
4/09/2004,RC Celta,1,Nàstic,0
4/09/2004,R. Valladolid CF,2,CD Tenerife,1
4/09/2004,Cádiz CF,0,Lleida Esportiu,2
4/09/2004,Córdoba CF,0,Pontevedra CF,0
4/09/2004,Málaga CF B,0,SD Eibar,0
4/09/2004,Pol. Ejido,0,Terrassa FC,0
4/09/2004,RC de Ferrol,0,UD Almería,1
4/09/2004,RC Recreativo,0,D. Alavés,0
4/09/2004,Real Murcia,1,R. Sporting,3
4/09/2004,Salamanca,1,Xerez CD,1
11/09/2004,D. Alavés,1,CD Tenerife,0
11/09/2004,Terrassa FC,2,Córdoba CF,0
11/09/2004,UD Almería,0,Cádiz CF,1
11/09/2004,Nàstic,1,RC de Ferrol,1
11/09/2004,Club Granada 74,2,R. Valladolid CF,2
11/09/2004,Pontevedra CF,2,Elche CF,2
11/09/2004,RC Recreativo,1,Real Murcia,0
11/09/2004,R. Sporting,1,RC Celta,0
11/09/2004,SD Eibar,2,Salamanca,1
11/09/2004,Lleida Esportiu,2,Málaga CF B,1
11/09/2004,Xerez CD,1,Pol. Ejido,0
18/09/2004,Elche CF,1,Terrassa FC,0
18/09/2004,Málaga CF B,1,UD Almería,2
18/09/2004,Pol. Ejido,4,SD Eibar,1
18/09/2004,RC de Ferrol,0,R. Sporting,0
18/09/2004,Salamanca,0,Lleida Esportiu,1
18/09/2004,CD Tenerife,1,Club Granada 74,0
18/09/2004,Cádiz CF,2,Nàstic,1
18/09/2004,Córdoba CF,1,Xerez CD,2
18/09/2004,RC Celta,1,RC Recreativo,1
18/09/2004,Real Murcia,1,D. Alavés,5
18/09/2004,R. Valladolid CF,0,Pontevedra CF,1
25/09/2004,D. Alavés,1,Club Granada 74,1
25/09/2004,Nàstic,0,Málaga CF B,2
25/09/2004,Pontevedra CF,1,CD Tenerife,1
25/09/2004,Xerez CD,1,Elche CF,1
25/09/2004,RC Recreativo,0,RC de Ferrol,1
25/09/2004,Real Murcia,1,RC Celta,1
25/09/2004,R. Sporting,0,Cádiz CF,0
25/09/2004,SD Eibar,1,Córdoba CF,0
25/09/2004,Terrassa FC,2,R. Valladolid CF,1
25/09/2004,UD Almería,0,Salamanca,1
25/09/2004,Lleida Esportiu,0,Pol. Ejido,1
2/10/2004,Córdoba CF,0,Lleida Esportiu,1
2/10/2004,RC Celta,2,D. Alavés,2
2/10/2004,CD Tenerife,2,Terrassa FC,1
2/10/2004,Club Granada 74,2,Pontevedra CF,3
2/10/2004,Cádiz CF,0,RC Recreativo,0
2/10/2004,Elche CF,1,SD Eibar,0
2/10/2004,Pol. Ejido,2,UD Almería,0
2/10/2004,RC de Ferrol,3,Real Murcia,1
2/10/2004,R. Valladolid CF,1,Xerez CD,1
2/10/2004,Salamanca,0,Nàstic,1
2/10/2004,Málaga CF B,1,R. Sporting,0
9/10/2004,RC Recreativo,0,Málaga CF B,1
9/10/2004,RC Celta,1,RC de Ferrol,1
9/10/2004,SD Eibar,2,R. Valladolid CF,0
9/10/2004,Lleida Esportiu,1,Elche CF,2
9/10/2004,D. Alavés,3,Pontevedra CF,2
9/10/2004,Nàstic,1,Pol. Ejido,4
9/10/2004,Real Murcia,0,Cádiz CF,2
9/10/2004,R. Sporting,1,Salamanca,2
9/10/2004,Terrassa FC,0,Club Granada 74,1
9/10/2004,UD Almería,2,Córdoba CF,0
9/10/2004,Xerez CD,1,CD Tenerife,1
16/10/2004,CD Tenerife,1,SD Eibar,1
16/10/2004,Málaga CF B,0,Real Murcia,2
16/10/2004,Pol. Ejido,1,R. Sporting,1
