16/08/2013,Girona FC,1,D. Alavés,0
16/08/2013,CD Lugo,0,CD Numancia,0
16/08/2013,CD Mirandés,2,FC Barcelona B,1
16/08/2013,Córdoba CF,1,SD Ponferradina,0
16/08/2013,Hércules CF,1,R. Zaragoza,1
16/08/2013,UD Las Palmas,0,RC Deportivo,1
16/08/2013,AD Alcorcón,1,CD Tenerife,0
16/08/2013,CE Sabadell,4,RCD Mallorca,0
16/08/2013,R. Jaén,1,SD Eibar,2
16/08/2013,Real Murcia,2,RC Recreativo,3
16/08/2013,R. Sporting,1,RM Castilla,0
24/08/2013,FC Barcelona B,2,CD Lugo,1
24/08/2013,D. Alavés,1,UD Las Palmas,1
24/08/2013,RC Deportivo,0,Córdoba CF,1
24/08/2013,RM Castilla,0,AD Alcorcón,1
24/08/2013,R. Zaragoza,0,CD Mirandés,0
24/08/2013,SD Eibar,0,Girona FC,3
24/08/2013,CD Numancia,4,R. Jaén,2
24/08/2013,CD Tenerife,0,Hércules CF,0
24/08/2013,RCD Mallorca,2,Real Murcia,4
24/08/2013,RC Recreativo,1,R. Sporting,1
24/08/2013,SD Ponferradina,2,CE Sabadell,0
31/08/2013,FC Barcelona B,1,R. Zaragoza,0
31/08/2013,Girona FC,2,CD Numancia,2
31/08/2013,Hércules CF,2,RM Castilla,1
31/08/2013,UD Las Palmas,1,SD Eibar,1
31/08/2013,AD Alcorcón,3,RC Recreativo,0
31/08/2013,CD Lugo,4,R. Jaén,2
31/08/2013,CD Mirandés,2,CD Tenerife,0
31/08/2013,CE Sabadell,0,RC Deportivo,3
31/08/2013,Córdoba CF,1,D. Alavés,1
31/08/2013,Real Murcia,2,SD Ponferradina,2
31/08/2013,R. Sporting,3,RCD Mallorca,0
7/09/2013,D. Alavés,1,CE Sabadell,1
7/09/2013,CD Numancia,1,UD Las Palmas,1
7/09/2013,RCD Mallorca,2,AD Alcorcón,1
7/09/2013,R. Zaragoza,0,CD Lugo,1
7/09/2013,CD Tenerife,2,FC Barcelona B,2
7/09/2013,RC Deportivo,0,Real Murcia,1
7/09/2013,RC Recreativo,2,Hércules CF,0
7/09/2013,RM Castilla,0,CD Mirandés,1
7/09/2013,R. Jaén,3,Girona FC,1
7/09/2013,SD Eibar,1,Córdoba CF,0
7/09/2013,SD Ponferradina,2,R. Sporting,2
14/09/2013,CD Lugo,1,Girona FC,2
14/09/2013,CD Mirandés,0,RC Recreativo,3
14/09/2013,CE Sabadell,1,SD Eibar,0
14/09/2013,Córdoba CF,3,CD Numancia,1
